appeal_id,date,district,category,text,repeat_count,true_tier,is_urgent
1121,2025-08-21,Ауэзовский р-н,Безопасность,"Не горит один фонарь на ул. Абая, вечером немного темно.",0,low,0
1122,2025-07-20,Наурызбайский р-н,Дороги,"Стёрлась дорожная разметка возле ул. Достык, просьба обновить.",0,low,1
1123,2025-01-22,Медеуский р-н,Дороги,"Тротуар немного просел возле дома, ходить неудобно.",1,low,0
1124,2025-03-30,Наурызбайский р-н,Дороги,"Крупная яма на дороге по ул. Абая, машины объезжают по встречке.",1,medium,0
1125,2025-01-11,Алмалинский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,1
1126,2025-07-02,Турксибский р-н,Безопасность,Хотелось бы больше освещения во дворе для вечерних прогулок.,0,low,0
1127,2025-06-01,Наурызбайский р-н,ЖКХ,"Прошу проверить давление воды в кране, слабый напор третий день.",0,low,0
1128,2025-10-08,Турксибский р-н,Безопасность,Просьба поставить дополнительный знак пешеходного перехода.,0,low,0
1129,2025-03-07,Турксибский р-н,Безопасность,"Тёмный двор без освещения, страшно ходить вечером, были случаи хулиганства.",1,medium,1
1130,2025-09-09,Турксибский р-н,ЖКХ,"В подвале дома скапливается вода, появляется сырость и запах.",0,medium,0
1131,2025-03-06,Наурызбайский р-н,Дороги,"Тротуар немного просел возле дома, ходить неудобно.",1,low,0
1132,2025-09-22,Алмалинский р-н,Соцвопросы,Хотелось бы получить консультацию по льготам для пенсионеров.,0,low,0
1133,2025-01-13,Турксибский р-н,ЖКХ,"В подвале дома скапливается вода, появляется сырость и запах.",2,medium,1
1134,2025-08-29,Медеуский р-н,Благоустройство,"Не убирают снег во дворе третий день, сложно пройти с коляской.",0,medium,1
1135,2025-08-22,Медеуский р-н,ЖКХ,"Течёт газ на кухне, чувствуется сильный запах, боимся находиться дома.",3,high,1
1136,2025-06-10,Турксибский р-н,Безопасность,"Открытый канализационный люк во дворе, дети играют рядом.",0,medium,0
1137,2025-03-28,Турксибский р-н,Дороги,"Стёрлась дорожная разметка возле ул. Сейфуллина, просьба обновить.",0,low,0
1138,2025-08-03,Наурызбайский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",1,low,0
1139,2025-03-20,Наурызбайский р-н,Безопасность,"Открытый канализационный люк во дворе, дети играют рядом.",1,medium,0
1140,2025-08-31,Наурызбайский р-н,Дороги,"Глубокий провал асфальта на ул. Жандосова, машина чуть не попала в яму, аварийная ситуация.",0,high,0
1141,2025-06-15,Наурызбайский р-н,ЖКХ,"В подъезде перегорела лампочка на 5 этаже, просьба заменить.",0,low,0
1142,2025-01-17,Ауэзовский р-н,Безопасность,Хотелось бы больше освещения во дворе для вечерних прогулок.,0,low,0
1143,2025-10-24,Наурызбайский р-н,Безопасность,Просьба поставить дополнительный знак пешеходного перехода.,0,low,0
1144,2025-10-25,Ауэзовский р-н,ЖКХ,Полностью отключено отопление в доме при минусовой температуре на улице.,2,high,1
1145,2025-03-01,Алмалинский р-н,Благоустройство,"Хотелось бы больше зелени во дворе, если возможно посадить деревья.",1,low,0
1146,2025-01-22,Наурызбайский р-н,Благоустройство,"Просьба покрасить лавочки во дворе, облезла краска.",0,low,0
1147,2025-04-05,Алмалинский р-н,Безопасность,"Не горит один фонарь на мкр. Аксай, вечером немного темно.",0,low,1
1148,2025-02-19,Медеуский р-н,Дороги,"Крупная яма на дороге по ул. Абая, машины объезжают по встречке.",2,medium,0
1149,2025-06-28,Турксибский р-н,Дороги,"Провалился люк на дороге, риск повредить колесо.",2,medium,1
1150,2025-07-03,Наурызбайский р-н,Дороги,"Крупная яма на дороге по ул. Розыбакиева, машины объезжают по встречке.",1,medium,0
1151,2025-04-07,Медеуский р-н,Безопасность,"Не горит один фонарь на ул. Сейфуллина, вечером немного темно.",0,low,0
1152,2025-01-25,Медеуский р-н,Дороги,"Тротуар немного просел возле дома, ходить неудобно.",0,low,0
1153,2025-01-18,Турксибский р-н,Благоустройство,"Свалка строительного мусора во дворе уже неделю, портит вид и мешает проходу.",4,medium,1
1154,2025-09-02,Турксибский р-н,Благоустройство,"Сломана детская горка на площадке, дети могут пораниться.",2,medium,1
1155,2025-07-14,Медеуский р-н,Дороги,"Стёрлась дорожная разметка возле мкр. Самал, просьба обновить.",2,low,1
1156,2025-09-25,Бостандыкский р-н,Благоустройство,"Не убирают снег во дворе третий день, сложно пройти с коляской.",0,medium,1
1157,2025-01-27,Ауэзовский р-н,Соцвопросы,"Не совсем понятен статус моей заявки на пособие, прошу уточнить.",0,low,0
1158,2025-01-31,Ауэзовский р-н,Безопасность,"Не горит один фонарь на мкр. Самал, вечером немного темно.",0,low,0
1159,2025-08-23,Турксибский р-н,Благоустройство,"Обрушился фрагмент забора стройки на пешеходную дорожку, опасно для прохожих.",2,high,1
1160,2025-10-03,Бостандыкский р-н,ЖКХ,"Прошу проверить давление воды в кране, слабый напор третий день.",0,low,1
1161,2025-07-28,Алмалинский р-н,ЖКХ,"В подвале дома скапливается вода, появляется сырость и запах.",1,medium,1
1162,2025-09-29,Турксибский р-н,Соцвопросы,Прошу разъяснить порядок оформления справки в ЦОН.,1,low,0
1163,2025-10-23,Наурызбайский р-н,Благоустройство,"Не убирают снег во дворе третий день, сложно пройти с коляской.",1,medium,0
1164,2025-05-17,Алмалинский р-н,Соцвопросы,Уже месяц не могу получить ответ по заявке на пособие по инвалидности.,0,medium,1
1165,2025-08-12,Медеуский р-н,Благоустройство,"Обрушился фрагмент забора стройки на пешеходную дорожку, опасно для прохожих.",2,high,1
1166,2025-02-24,Турксибский р-н,ЖКХ,"В подъезде перегорела лампочка на 4 этаже, просьба заменить.",0,low,0
1167,2025-06-21,Ауэзовский р-н,Соцвопросы,Не могу записаться на приём к социальному работнику уже 3 недели.,0,medium,0
1168,2025-01-04,Алмалинский р-н,ЖКХ,"Течёт газ на кухне, чувствуется сильный запах, боимся находиться дома.",3,high,1
1169,2025-01-25,Медеуский р-н,Дороги,"Стёрлась дорожная разметка возле ул. Толе би, просьба обновить.",1,low,0
1170,2025-10-20,Наурызбайский р-н,Благоустройство,"Хотелось бы больше зелени во дворе, если возможно посадить деревья.",1,low,0
1171,2025-06-21,Турксибский р-н,Соцвопросы,Хотелось бы получить консультацию по льготам для пенсионеров.,0,low,0
1172,2025-09-12,Медеуский р-н,Соцвопросы,Хотелось бы получить консультацию по льготам для пенсионеров.,0,low,0
1173,2025-08-03,Турксибский р-н,ЖКХ,"Отключили горячую воду без предупреждения, третий день без воды.",1,medium,0
1174,2025-10-13,Турксибский р-н,Соцвопросы,Прошу разъяснить порядок оформления справки в ЦОН.,1,low,0
1175,2025-06-20,Ауэзовский р-н,Соцвопросы,Уже месяц не могу получить ответ по заявке на пособие по инвалидности.,3,medium,1
1176,2025-06-06,Наурызбайский р-н,Дороги,"Не работает светофор на оживлённом перекрёстке, уже было ДТП сегодня.",0,high,1
1177,2025-02-12,Турксибский р-н,Дороги,"Не работает светофор на оживлённом перекрёстке, уже было ДТП сегодня.",2,high,1
1178,2025-01-19,Алмалинский р-н,Безопасность,Хотелось бы больше освещения во дворе для вечерних прогулок.,0,low,0
1179,2025-04-05,Наурызбайский р-н,Безопасность,"Оборвался провод и висит над тротуаром на мкр. Аксай, есть риск поражения током.",3,high,1
1180,2025-09-16,Наурызбайский р-н,ЖКХ,"В подъезде перегорела лампочка на 2 этаже, просьба заменить.",0,low,0
1181,2025-05-12,Наурызбайский р-н,Дороги,"Тротуар немного просел возле дома, ходить неудобно.",0,low,0
1182,2025-07-17,Бостандыкский р-н,ЖКХ,"В подъезде перегорела лампочка на 5 этаже, просьба заменить.",0,low,0
1183,2025-07-01,Медеуский р-н,Благоустройство,"Не убирают снег во дворе третий день, сложно пройти с коляской.",0,medium,1
1184,2025-02-25,Алмалинский р-н,Соцвопросы,Прошу разъяснить порядок оформления справки в ЦОН.,0,low,0
1185,2025-01-05,Бостандыкский р-н,Соцвопросы,Уже месяц не могу получить ответ по заявке на пособие по инвалидности.,2,medium,1
1186,2025-01-19,Медеуский р-н,Благоустройство,"Сломана детская горка на площадке, дети могут пораниться.",1,medium,0
1187,2025-03-30,Наурызбайский р-н,Безопасность,"Тёмный двор без освещения, страшно ходить вечером, были случаи хулиганства.",1,medium,0
1188,2025-04-07,Алмалинский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1189,2025-10-12,Ауэзовский р-н,Благоустройство,"Обрушился фрагмент забора стройки на пешеходную дорожку, опасно для прохожих.",3,high,1
1190,2025-10-27,Алмалинский р-н,Благоустройство,"Открытая теплотрасса во дворе на мкр. Аксай, есть риск ожога для детей.",1,high,1
1191,2025-02-11,Бостандыкский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1192,2025-05-28,Медеуский р-н,Дороги,"Не работает светофор на перекрёстке уже второй день, заторы.",1,medium,0
1193,2025-05-01,Наурызбайский р-н,Благоустройство,"Хотелось бы больше зелени во дворе, если возможно посадить деревья.",1,low,0
1194,2025-06-25,Медеуский р-н,Соцвопросы,Прошу разъяснить порядок оформления справки в ЦОН.,1,low,0
1195,2025-06-19,Бостандыкский р-н,Благоустройство,"Свалка строительного мусора во дворе уже неделю, портит вид и мешает проходу.",1,medium,0
1196,2025-08-30,Медеуский р-н,Безопасность,Просьба поставить дополнительный знак пешеходного перехода.,1,low,1
1197,2025-10-10,Бостандыкский р-н,Благоустройство,"Свалка строительного мусора во дворе уже неделю, портит вид и мешает проходу.",1,medium,1
1198,2025-07-01,Турксибский р-н,ЖКХ,"Отключили горячую воду без предупреждения, третий день без воды.",2,medium,0
1199,2025-08-05,Наурызбайский р-н,Дороги,"Обрушился участок дороги после ливня, движение опасно, нужен срочный выезд.",3,high,1
1200,2025-09-07,Турксибский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1201,2025-05-08,Наурызбайский р-н,ЖКХ,"В подвале дома скапливается вода, появляется сырость и запах.",2,medium,1
1202,2025-04-14,Медеуский р-н,ЖКХ,"В подъезде перегорела лампочка на 6 этаже, просьба заменить.",1,low,0
1203,2025-08-10,Медеуский р-н,Дороги,"Не работает светофор на перекрёстке уже второй день, заторы.",0,medium,1
1204,2025-05-07,Алмалинский р-н,Соцвопросы,"Пожилой человек не может получить экстренную соцпомощь, ситуация критическая.",1,high,1
1205,2025-09-07,Турксибский р-н,Безопасность,Хотелось бы больше освещения во дворе для вечерних прогулок.,0,low,1
1206,2025-04-15,Наурызбайский р-н,ЖКХ,"В подъезде перегорела лампочка на 7 этаже, просьба заменить.",0,low,0
1207,2025-08-02,Ауэзовский р-н,Благоустройство,"Свалка строительного мусора во дворе уже неделю, портит вид и мешает проходу.",0,medium,1
1208,2025-04-15,Бостандыкский р-н,Благоустройство,"Сломана детская горка на площадке, дети могут пораниться.",0,medium,1
1209,2025-07-28,Ауэзовский р-н,ЖКХ,"Прошу проверить давление воды в кране, слабый напор третий день.",0,low,0
1210,2025-01-14,Ауэзовский р-н,Дороги,"Обрушился участок дороги после ливня, движение опасно, нужен срочный выезд.",1,high,1
1211,2025-02-28,Турксибский р-н,Соцвопросы,"Не совсем понятен статус моей заявки на пособие, прошу уточнить.",2,low,0
1212,2025-01-18,Наурызбайский р-н,Соцвопросы,Хотелось бы получить консультацию по льготам для пенсионеров.,0,low,1
1213,2025-02-23,Медеуский р-н,ЖКХ,"В подъезде перегорела лампочка на 6 этаже, просьба заменить.",0,low,0
1214,2025-10-02,Наурызбайский р-н,ЖКХ,"Батареи чуть тёплые уже неделю, в квартире холодно, дети мёрзнут.",0,medium,0
1215,2025-07-04,Алмалинский р-н,Соцвопросы,Хотелось бы получить консультацию по льготам для пенсионеров.,0,low,0
1216,2025-08-16,Ауэзовский р-н,Дороги,"Провалился люк на дороге, риск повредить колесо.",1,medium,0
1217,2025-09-02,Бостандыкский р-н,Дороги,"Не работает светофор на перекрёстке уже второй день, заторы.",0,medium,1
1218,2025-07-20,Турксибский р-н,Дороги,"Крупная яма на дороге по ул. Сейфуллина, машины объезжают по встречке.",0,medium,0
1219,2025-06-10,Наурызбайский р-н,Безопасность,Просьба поставить дополнительный знак пешеходного перехода.,0,low,1
1220,2025-03-05,Медеуский р-н,ЖКХ,"Отключили горячую воду без предупреждения, третий день без воды.",0,medium,1
1221,2025-02-17,Бостандыкский р-н,Безопасность,"Не горит один фонарь на мкр. Самал, вечером немного темно.",0,low,0
1222,2025-08-11,Турксибский р-н,ЖКХ,"Прошу проверить давление воды в кране, слабый напор третий день.",1,low,0
1223,2025-01-07,Турксибский р-н,Соцвопросы,"Не совсем понятен статус моей заявки на пособие, прошу уточнить.",0,low,0
1224,2025-01-05,Медеуский р-н,Дороги,"Не работает светофор на оживлённом перекрёстке, уже было ДТП сегодня.",2,high,0
1225,2025-09-07,Ауэзовский р-н,Благоустройство,"Просьба покрасить лавочки во дворе, облезла краска.",0,low,0
1226,2025-06-02,Бостандыкский р-н,Соцвопросы,Задержка выплаты пособия на ребёнка второй месяц подряд.,1,medium,0
1227,2025-10-01,Алмалинский р-н,Дороги,"Не работает светофор на перекрёстке уже второй день, заторы.",0,medium,0
1228,2025-07-25,Ауэзовский р-н,Благоустройство,"Хотелось бы больше зелени во дворе, если возможно посадить деревья.",0,low,0
1229,2025-02-24,Ауэзовский р-н,Дороги,"Стёрлась дорожная разметка возле ул. Толе би, просьба обновить.",0,low,0
1230,2025-05-15,Бостандыкский р-н,Дороги,"Тротуар немного просел возле дома, ходить неудобно.",1,low,0
1231,2025-01-31,Бостандыкский р-н,Дороги,"Тротуар немного просел возле дома, ходить неудобно.",1,low,1
1232,2025-01-29,Медеуский р-н,Дороги,"Не работает светофор на перекрёстке уже второй день, заторы.",0,medium,1
1233,2025-08-19,Турксибский р-н,Благоустройство,"Аварийное дерево во дворе накренилось после ветра, может упасть на игровую площадку.",3,high,1
1234,2025-02-27,Алмалинский р-н,Безопасность,"Не горит один фонарь на ул. Толе би, вечером немного темно.",0,low,0
1235,2025-01-03,Медеуский р-н,ЖКХ,"Небольшая течь под раковиной на кухне, капает медленно.",0,low,0
1236,2025-05-24,Медеуский р-н,Соцвопросы,Не могу записаться на приём к социальному работнику уже 3 недели.,1,medium,1
1237,2025-07-24,Ауэзовский р-н,Дороги,"Стёрлась дорожная разметка возле ул. Абая, просьба обновить.",0,low,0
1238,2025-08-28,Медеуский р-н,ЖКХ,"Небольшая течь под раковиной на кухне, капает медленно.",1,low,0
1239,2025-08-26,Ауэзовский р-н,Благоустройство,"Не хватает урн во дворе на мкр. Самал, мусор разбросан ветром.",0,low,0
1240,2025-08-08,Турксибский р-н,Благоустройство,"Хотелось бы больше зелени во дворе, если возможно посадить деревья.",0,low,0
1241,2025-06-30,Турксибский р-н,Благоустройство,"Хотелось бы больше зелени во дворе, если возможно посадить деревья.",1,low,0
1242,2025-10-11,Наурызбайский р-н,ЖКХ,"Небольшая течь под раковиной на кухне, капает медленно.",0,low,0
1243,2025-10-18,Ауэзовский р-н,Соцвопросы,"Не совсем понятен статус моей заявки на пособие, прошу уточнить.",0,low,0
1244,2025-03-08,Наурызбайский р-н,Благоустройство,"Не убирают снег во дворе третий день, сложно пройти с коляской.",2,medium,1
1245,2025-03-14,Наурызбайский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1246,2025-09-23,Ауэзовский р-н,Дороги,"Глубокий провал асфальта на мкр. Аксай, машина чуть не попала в яму, аварийная ситуация.",2,high,1
1247,2025-01-30,Медеуский р-н,ЖКХ,"В подъезде перегорела лампочка на 2 этаже, просьба заменить.",0,low,0
1248,2025-06-05,Бостандыкский р-н,Дороги,"Крупная яма на дороге по ул. Жандосова, машины объезжают по встречке.",0,medium,0
1249,2025-06-24,Турксибский р-н,Благоустройство,"Просьба покрасить лавочки во дворе, облезла краска.",0,low,0
1250,2025-06-18,Наурызбайский р-н,ЖКХ,Полностью отключено отопление в доме при минусовой температуре на улице.,3,high,1
1251,2025-06-08,Ауэзовский р-н,Дороги,"Провалился люк на дороге, риск повредить колесо.",1,medium,0
1252,2025-10-02,Турксибский р-н,Соцвопросы,Прошу разъяснить порядок оформления справки в ЦОН.,0,low,0
1253,2025-09-14,Бостандыкский р-н,ЖКХ,Полностью отключено отопление в доме при минусовой температуре на улице.,6,high,1
1254,2025-06-29,Медеуский р-н,Дороги,"Тротуар немного просел возле дома, ходить неудобно.",3,low,0
1255,2025-01-12,Ауэзовский р-н,ЖКХ,"Отключили горячую воду без предупреждения, третий день без воды.",3,medium,1
1256,2025-09-23,Ауэзовский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1257,2025-03-01,Ауэзовский р-н,ЖКХ,"В подъезде перегорела лампочка на 6 этаже, просьба заменить.",0,low,0
1258,2025-10-20,Алмалинский р-н,Соцвопросы,Уже месяц не могу получить ответ по заявке на пособие по инвалидности.,0,medium,0
1259,2025-02-02,Алмалинский р-н,Благоустройство,"Не хватает урн во дворе на ул. Жандосова, мусор разбросан ветром.",0,low,0
1260,2025-02-04,Наурызбайский р-н,Безопасность,"Открытый канализационный люк во дворе, дети играют рядом.",2,medium,1
1261,2025-10-01,Медеуский р-н,Дороги,"Тротуар немного просел возле дома, ходить неудобно.",0,low,0
1262,2025-08-13,Ауэзовский р-н,Соцвопросы,Семья с 3 детьми осталась без пособия и без средств на еду уже вторую неделю.,1,high,1
1263,2025-10-26,Алмалинский р-н,ЖКХ,"В подъезде перегорела лампочка на 5 этаже, просьба заменить.",0,low,0
1264,2025-09-25,Медеуский р-н,Соцвопросы,"Многодетная семья лишилась жилья, требуется немедленная помощь.",3,high,0
1265,2025-01-06,Ауэзовский р-н,Соцвопросы,"Пожилой человек не может получить экстренную соцпомощь, ситуация критическая.",2,high,0
1266,2025-01-27,Наурызбайский р-н,Безопасность,"Не горит один фонарь на ул. Абая, вечером немного темно.",0,low,0
1267,2025-10-08,Турксибский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1268,2025-07-11,Наурызбайский р-н,Дороги,"Провалился люк на дороге, риск повредить колесо.",1,medium,1
1269,2025-02-15,Ауэзовский р-н,Соцвопросы,Хотелось бы получить консультацию по льготам для пенсионеров.,1,low,0
1270,2025-06-07,Медеуский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1271,2025-03-03,Наурызбайский р-н,Безопасность,"Не горит один фонарь на ул. Абая, вечером немного темно.",0,low,0
1272,2025-09-12,Алмалинский р-н,ЖКХ,"Небольшая течь под раковиной на кухне, капает медленно.",0,low,0
1273,2025-10-08,Алмалинский р-н,Соцвопросы,"Пожилой человек не может получить экстренную соцпомощь, ситуация критическая.",2,high,1
1274,2025-03-19,Наурызбайский р-н,ЖКХ,"Прошу проверить давление воды в кране, слабый напор третий день.",0,low,0
1275,2025-03-07,Турксибский р-н,Благоустройство,"Не убирают снег во дворе третий день, сложно пройти с коляской.",2,medium,0
1276,2025-05-01,Ауэзовский р-н,Соцвопросы,Не могу записаться на приём к социальному работнику уже 3 недели.,1,medium,0
1277,2025-01-15,Наурызбайский р-н,Соцвопросы,Задержка выплаты пособия на ребёнка второй месяц подряд.,0,medium,1
1278,2025-03-19,Алмалинский р-н,ЖКХ,"Прошу проверить давление воды в кране, слабый напор третий день.",2,low,0
1279,2025-01-14,Бостандыкский р-н,Соцвопросы,Не могу записаться на приём к социальному работнику уже 3 недели.,2,medium,1
1280,2025-01-10,Медеуский р-н,Дороги,"Стёрлась дорожная разметка возле ул. Достык, просьба обновить.",0,low,0
1281,2025-08-24,Наурызбайский р-н,Благоустройство,"Хотелось бы больше зелени во дворе, если возможно посадить деревья.",0,low,0
1282,2025-01-05,Наурызбайский р-н,ЖКХ,"Небольшая течь под раковиной на кухне, капает медленно.",1,low,0
1283,2025-05-24,Медеуский р-н,Соцвопросы,"Пожилой человек не может получить экстренную соцпомощь, ситуация критическая.",1,high,1
1284,2025-03-01,Ауэзовский р-н,Безопасность,"Открытый канализационный люк во дворе, дети играют рядом.",0,medium,1
1285,2025-01-21,Алмалинский р-н,Безопасность,"Обрушение части козырька подъезда, есть угроза жизни жильцам, требуется срочный осмотр.",2,high,1
1286,2025-09-24,Бостандыкский р-н,Соцвопросы,Задержка выплаты пособия на ребёнка второй месяц подряд.,2,medium,0
1287,2025-07-15,Наурызбайский р-н,Безопасность,"Открытый канализационный люк во дворе, дети играют рядом.",1,medium,1
1288,2025-03-21,Наурызбайский р-н,Благоустройство,"Обрушился фрагмент забора стройки на пешеходную дорожку, опасно для прохожих.",3,high,1
1289,2025-10-12,Медеуский р-н,Соцвопросы,Не могу записаться на приём к социальному работнику уже 3 недели.,1,medium,0
1290,2025-07-27,Бостандыкский р-н,ЖКХ,Полностью отключено отопление в доме при минусовой температуре на улице.,0,high,1
1291,2025-01-14,Медеуский р-н,Соцвопросы,Прошу разъяснить порядок оформления справки в ЦОН.,0,low,0
1292,2025-08-29,Ауэзовский р-н,Соцвопросы,Хотелось бы получить консультацию по льготам для пенсионеров.,1,low,0
1293,2025-07-03,Медеуский р-н,ЖКХ,"В подвале дома скапливается вода, появляется сырость и запах.",4,medium,0
1294,2025-09-12,Медеуский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1295,2025-09-20,Алмалинский р-н,Дороги,"Стёрлась дорожная разметка возле мкр. Самал, просьба обновить.",0,low,0
1296,2025-02-06,Ауэзовский р-н,Безопасность,"Тёмный двор без освещения, страшно ходить вечером, были случаи хулиганства.",2,medium,1
1297,2025-09-30,Турксибский р-н,Соцвопросы,"Не совсем понятен статус моей заявки на пособие, прошу уточнить.",0,low,0
1298,2025-09-15,Ауэзовский р-н,Соцвопросы,Хотелось бы получить консультацию по льготам для пенсионеров.,0,low,0
1299,2025-01-11,Медеуский р-н,Соцвопросы,Уже месяц не могу получить ответ по заявке на пособие по инвалидности.,4,medium,0
1300,2025-03-30,Турксибский р-н,ЖКХ,"Небольшая течь под раковиной на кухне, капает медленно.",0,low,0
1301,2025-08-27,Ауэзовский р-н,Безопасность,"Не горит один фонарь на мкр. Аксай, вечером немного темно.",0,low,0
1302,2025-10-05,Наурызбайский р-н,ЖКХ,"Прошу проверить давление воды в кране, слабый напор третий день.",0,low,0
1303,2025-01-06,Турксибский р-н,ЖКХ,"В подъезде перегорела лампочка на 4 этаже, просьба заменить.",1,low,0
1304,2025-07-14,Ауэзовский р-н,Соцвопросы,Не могу записаться на приём к социальному работнику уже 3 недели.,0,medium,1
1305,2025-07-20,Ауэзовский р-н,Соцвопросы,Уже месяц не могу получить ответ по заявке на пособие по инвалидности.,1,medium,1
1306,2025-06-18,Турксибский р-н,Соцвопросы,Не могу записаться на приём к социальному работнику уже 3 недели.,1,medium,0
1307,2025-07-10,Бостандыкский р-н,Дороги,"Крупная яма на дороге по ул. Толе би, машины объезжают по встречке.",0,medium,1
1308,2025-04-18,Турксибский р-н,Соцвопросы,Задержка выплаты пособия на ребёнка второй месяц подряд.,0,medium,0
1309,2025-07-06,Турксибский р-н,ЖКХ,"Отключили горячую воду без предупреждения, третий день без воды.",2,medium,0
1310,2025-08-02,Ауэзовский р-н,Соцвопросы,Хотелось бы получить консультацию по льготам для пенсионеров.,0,low,0
1311,2025-08-03,Алмалинский р-н,ЖКХ,"В подъезде перегорела лампочка на 6 этаже, просьба заменить.",0,low,0
1312,2025-04-12,Алмалинский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1313,2025-07-07,Турксибский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1314,2025-09-13,Ауэзовский р-н,ЖКХ,Полностью отключено отопление в доме при минусовой температуре на улице.,3,high,1
1315,2025-10-09,Наурызбайский р-н,ЖКХ,"В подвале дома скапливается вода, появляется сырость и запах.",3,medium,1
1316,2025-04-10,Бостандыкский р-н,Соцвопросы,Не могу записаться на приём к социальному работнику уже 3 недели.,4,medium,1
1317,2025-07-15,Ауэзовский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1318,2025-07-19,Алмалинский р-н,Безопасность,Хотелось бы больше освещения во дворе для вечерних прогулок.,1,low,0
1319,2025-02-23,Наурызбайский р-н,Дороги,"Крупная яма на дороге по мкр. Самал, машины объезжают по встречке.",1,medium,1
1320,2025-10-04,Бостандыкский р-н,Безопасность,"Открытый канализационный люк во дворе, дети играют рядом.",0,medium,1
1321,2025-07-12,Алмалинский р-н,Соцвопросы,Не могу записаться на приём к социальному работнику уже 3 недели.,1,medium,0
1322,2025-01-14,Медеуский р-н,Благоустройство,"Сломана детская горка на площадке, дети могут пораниться.",0,medium,1
1323,2025-07-26,Алмалинский р-н,ЖКХ,"Прорвало трубу с горячей водой, кипяток заливает первый этаж, срочно!",5,high,1
1324,2025-05-14,Алмалинский р-н,ЖКХ,"В подъезде перегорела лампочка на 5 этаже, просьба заменить.",1,low,1
1325,2025-01-24,Алмалинский р-н,Дороги,"Не работает светофор на перекрёстке уже второй день, заторы.",2,medium,0
1326,2025-03-16,Медеуский р-н,Дороги,"Глубокий провал асфальта на ул. Достык, машина чуть не попала в яму, аварийная ситуация.",2,high,0
1327,2025-04-10,Ауэзовский р-н,Благоустройство,"Просьба покрасить лавочки во дворе, облезла краска.",1,low,0
1328,2025-07-08,Турксибский р-н,Дороги,"Небольшая яма на обочине, не мешает движению, но стоит подлатать.",0,low,0
1329,2025-03-19,Бостандыкский р-н,Соцвопросы,Хотелось бы получить консультацию по льготам для пенсионеров.,1,low,0
1330,2025-04-23,Алмалинский р-н,Соцвопросы,"Не совсем понятен статус моей заявки на пособие, прошу уточнить.",0,low,0
1331,2025-09-06,Медеуский р-н,Дороги,"Тротуар немного просел возле дома, ходить неудобно.",0,low,0
1332,2025-10-17,Ауэзовский р-н,Соцвопросы,Не могу записаться на приём к социальному работнику уже 3 недели.,0,medium,1
1333,2025-07-14,Наурызбайский р-н,Благоустройство,"Не убирают снег во дворе третий день, сложно пройти с коляской.",0,medium,1
1334,2025-01-31,Турксибский р-н,Благоустройство,"Сломана детская горка на площадке, дети могут пораниться.",1,medium,0
1335,2025-02-18,Наурызбайский р-н,Дороги,"Стёрлась дорожная разметка возле ул. Достык, просьба обновить.",0,low,0
1336,2025-09-11,Турксибский р-н,Благоустройство,"Просьба покрасить лавочки во дворе, облезла краска.",2,low,0
1337,2025-04-11,Ауэзовский р-н,Дороги,"Не работает светофор на перекрёстке уже второй день, заторы.",6,medium,1
1338,2025-02-23,Ауэзовский р-н,ЖКХ,"Прошу проверить давление воды в кране, слабый напор третий день.",1,low,0
1339,2025-08-16,Наурызбайский р-н,Дороги,"Не работает светофор на перекрёстке уже второй день, заторы.",0,medium,0
1340,2025-04-09,Бостандыкский р-н,ЖКХ,"В подвале дома скапливается вода, появляется сырость и запах.",2,medium,1
1341,2025-06-02,Наурызбайский р-н,ЖКХ,"В подъезде перегорела лампочка на 3 этаже, просьба заменить.",1,low,0
1342,2025-02-04,Медеуский р-н,Дороги,"Стёрлась дорожная разметка возле ул. Абая, просьба обновить.",0,low,0
1343,2025-05-02,Наурызбайский р-н,Безопасность,Просьба поставить дополнительный знак пешеходного перехода.,0,low,0
1344,2025-08-13,Турксибский р-н,Безопасность,Хотелось бы больше освещения во дворе для вечерних прогулок.,0,low,0
1345,2025-01-06,Наурызбайский р-н,ЖКХ,"Прошу проверить давление воды в кране, слабый напор третий день.",0,low,0
1346,2025-01-02,Алмалинский р-н,ЖКХ,Полностью отключено отопление в доме при минусовой температуре на улице.,1,high,1
1347,2025-08-09,Медеуский р-н,ЖКХ,"Прошу проверить давление воды в кране, слабый напор третий день.",1,low,0
